plotID,longitude,latitude,collectYear,collectDOY,soil_pH,soil_moisture,temp_celsius,precip_mm,temp_seasonality,precip_seasonality,fungal_diversity
SCBI_005,-78.16186,38.900538,2016,293,5.54,0.274,11.22938144,1015.396907,84.24376289,15,18
SCBI_005,-78.16186,38.900538,2016,293,4.98,0.297,11.22938144,1015.396907,84.24376289,15,8
SCBI_067,-78.135536,38.893949,2016,294,6.67,0.315,11.22938144,1015.396907,84.24376289,15,8
SCBI_067,-78.135536,38.893949,2016,294,6.34,0.425,11.22938144,1015.396907,84.24376289,15,8
SCBI_067,-78.135536,38.893949,2017,88,6.12,0.471,11.22938144,1015.396907,84.24376289,15,5
SCBI_045,-78.139432,38.890566,2017,198,5.09,0.238,11.22938144,1015.396907,84.24376289,15,8
SCBI_003,-78.120371,38.883308,2017,198,5.41,0.382,11.22938144,1015.396907,84.24376289,15,19
SCBI_004,-78.146458,38.896938,2017,198,5.84,0.253,11.22938144,1015.396907,84.24376289,15,10
SCBI_008,-78.147164,38.887763,2017,199,5.52,0.245,11.22938144,1015.396907,84.24376289,15,5
SCBI_047,-78.137217,38.894257,2017,200,4.28,0.306,11.22938144,1015.396907,84.24376289,15,4
SCBI_049,-78.139644,38.894617,2017,200,5.12,0.17,11.22938144,1015.396907,84.24376289,15,6
SCBI_047,-78.137217,38.894257,2017,298,5.66,0.377,11.22938144,1015.396907,84.24376289,15,2
SCBI_047,-78.137217,38.894257,2017,298,5.91,0.348,11.22938144,1015.396907,84.24376289,15,5
SERC_002,-76.558917,38.895036,2016,299,4.36,0.205,13.1,1072,84.41,13,11
SERC_002,-76.558917,38.895036,2016,299,4.3,0.258,13.1,1072,84.41,13,6
SERC_003,-76.543752,38.899872,2016,300,4.77,0.176,13.1,1072,84.41,13,2
SERC_044,-76.553986,38.890803,2016,300,5.27,0.5,13.1,1072,84.41,13,3
SERC_044,-76.553986,38.890803,2016,300,4.8,0.226,13.1,1072,84.41,13,6
SERC_001,-76.533585,38.868693,2016,300,5.01,0.403,13.1,1072,84.41,13,5
SERC_004,-76.554055,38.87241,2017,191,4.68,0.302,13.1,1072,84.41,13,12
SERC_004,-76.554055,38.87241,2017,191,4.48,0.19,13.1,1072,84.41,13,6
SERC_002,-76.558917,38.895036,2017,303,4.86,0.355,13.1,1072,84.41,13,4
SERC_002,-76.558917,38.895036,2017,303,4.38,0.3,13.1,1072,84.41,13,14
SERC_007,-76.539828,38.873795,2017,304,5.91,0.246,13.1,1072,84.41,13,1
SERC_007,-76.539828,38.873795,2017,304,5.51,0.201,13.1,1072,84.41,13,3
NIWO_004,-105.581501,40.043059,2017,248,3.91,0.144,-0.5,705,73.3,16,23
NIWO_004,-105.581501,40.043059,2017,248,4.11,0.142,-0.5,705,73.3,16,17
NIWO_004,-105.581501,40.043059,2017,248,3.64,0.474,-0.5,705,73.3,16,19
NIWO_001,-105.558975,40.042345,2017,248,4.28,0.114,-0.5,705,73.3,16,13
NIWO_001,-105.558975,40.042345,2017,248,4.07,0.326,-0.5,705,73.3,16,14
NIWO_001,-105.558975,40.042345,2017,248,4.68,0.336,-0.5,705,73.3,16,20
NIWO_003,-105.565041,40.051247,2017,248,5.2,0.212,-0.5,705,73.3,16,7
NIWO_002,-105.547043,40.041058,2017,248,4.14,0.139,-0.5,705,73.3,16,9
NIWO_002,-105.547043,40.041058,2017,248,4.15,0.085,-0.5,705,73.3,16,15
NIWO_003,-105.565041,40.051247,2017,248,5.37,0.224,-0.5,705,73.3,16,8
NIWO_002,-105.547043,40.041058,2017,248,4.74,0.305,-0.5,705,73.3,16,6
SJER_005,-119.748517,37.1235,2017,130,6.81,0.048,16.2,462,67.78,82,12
SJER_005,-119.748517,37.1235,2017,130,6.44,0.032,16.2,462,67.78,82,6
SJER_047,-119.734564,37.101658,2017,131,6.57,0.024,16.2,462,67.78,82,12
SJER_045,-119.731615,37.112827,2017,297,5.99,0.043,16.2,462,67.78,82,8
SJER_045,-119.731615,37.112827,2017,298,5.66,0.025,16.2,462,67.78,82,3
SJER_047,-119.734564,37.101658,2017,299,4.76,0.011,16.2,462,67.78,82,11
SJER_002,-119.743324,37.082813,2017,303,5.31,0.009,16.2,462,67.78,82,4
SJER_002,-119.743324,37.082813,2017,303,5.28,0.008,16.2,462,67.78,82,8
BARR_006,-156.602012,71.258067,2017,219,4.12,1.64,-12.3,117,119.9,77,3
BARR_003,-156.648849,71.258668,2017,220,7.24,4.163,-12.3,117,119.9,77,4
BARR_053,-156.605382,71.285301,2017,220,4.43,5.123,-12.3,117,119.9,77,2
BARR_053,-156.605382,71.285301,2017,220,4.74,4.964,-12.3,117,119.9,77,4
BARR_002,-156.599236,71.273924,2017,220,4.29,2.093,-12.3,117,119.9,77,2
BARR_051,-156.607878,71.285604,2017,220,4.64,2.134,-12.3,117,119.9,77,3
BARR_002,-156.599236,71.273924,2017,221,4.4,0.497,-12.3,117,119.9,77,9
BARR_004,-156.502856,71.241422,2017,221,5.18,3.278,-12.3,117,119.9,77,2
BARR_004,-156.502856,71.241422,2017,221,4.14,1.48,-12.3,117,119.9,77,10
BARR_004,-156.502856,71.241422,2017,221,4.28,2.862,-12.3,117,119.9,77,10
DEJU_045,-145.742977,63.880889,2016,229,3.88,0.539,-3.214545455,297.9545455,130.0947273,78.65454545,23
DEJU_045,-145.742977,63.880889,2016,229,4.31,0.292,-3.214545455,297.9545455,130.0947273,78.65454545,17
DEJU_047,-145.739248,63.88224,2016,229,3.77,1.598,-3.214545455,297.9545455,130.0947273,78.65454545,14
DEJU_047,-145.739248,63.88224,2016,229,3.81,1.004,-3.214545455,297.9545455,130.0947273,78.65454545,11
DEJU_047,-145.739248,63.88224,2016,230,4.36,0.906,-3.214545455,297.9545455,130.0947273,78.65454545,21
DEJU_045,-145.742977,63.880889,2016,230,4.05,0.532,-3.214545455,297.9545455,130.0947273,78.65454545,30
DEJU_046,-145.753497,63.877756,2016,230,3.58,0.859,-3.214545455,297.9545455,130.0947273,78.65454545,18
DEJU_046,-145.753497,63.877756,2016,230,4.37,1.194,-3.214545455,297.9545455,130.0947273,78.65454545,20
DEJU_046,-145.753497,63.877756,2016,230,3.77,0.422,-3.214545455,297.9545455,130.0947273,78.65454545,18
DEJU_048,-145.753351,63.881243,2016,230,3.55,0.619,-3.214545455,297.9545455,130.0947273,78.65454545,18
DEJU_048,-145.753351,63.881243,2016,230,3.72,0.835,-3.214545455,297.9545455,130.0947273,78.65454545,14
DEJU_048,-145.753351,63.881243,2016,230,3.58,0.358,-3.214545455,297.9545455,130.0947273,78.65454545,13
DEJU_001,-145.769965,63.89244,2016,230,4.02,0.456,-3.214545455,297.9545455,130.0947273,78.65454545,7
DEJU_001,-145.769965,63.89244,2016,230,3.39,0.33,-3.214545455,297.9545455,130.0947273,78.65454545,9
DEJU_001,-145.769965,63.89244,2016,230,3.81,0.447,-3.214545455,297.9545455,130.0947273,78.65454545,8
DEJU_014,-145.747612,63.831139,2016,231,4.13,0.292,-3.214545455,297.9545455,130.0947273,78.65454545,21
DEJU_014,-145.747612,63.831139,2016,231,4.49,0.635,-3.214545455,297.9545455,130.0947273,78.65454545,26
DEJU_009,-145.760668,63.853315,2016,231,3.45,0.469,-3.214545455,297.9545455,130.0947273,78.65454545,11
DEJU_006,-145.748058,63.835171,2016,243,5.55,0.56,-3.214545455,297.9545455,130.0947273,78.65454545,27
DEJU_006,-145.748058,63.835171,2016,243,3.88,0.605,-3.214545455,297.9545455,130.0947273,78.65454545,14
DEJU_006,-145.748058,63.835171,2016,243,3.57,0.664,-3.214545455,297.9545455,130.0947273,78.65454545,13
DEJU_002,-145.720429,63.879623,2016,243,4.45,0.752,-3.214545455,297.9545455,130.0947273,78.65454545,12
DEJU_002,-145.720429,63.879623,2016,243,4.31,1.129,-3.214545455,297.9545455,130.0947273,78.65454545,5
DEJU_002,-145.720429,63.879623,2016,243,4.22,0.635,-3.214545455,297.9545455,130.0947273,78.65454545,11
DEJU_015,-145.741425,63.87415,2016,244,3.36,1.449,-3.214545455,297.9545455,130.0947273,78.65454545,13
DEJU_015,-145.741425,63.87415,2016,244,3.97,1.145,-3.214545455,297.9545455,130.0947273,78.65454545,13
DEJU_015,-145.741425,63.87415,2016,244,3.78,0.729,-3.214545455,297.9545455,130.0947273,78.65454545,21
HEAL_046,-149.216447,63.873367,2016,208,3.79,3.04,-4.6,398,115.98,66,7
HEAL_045,-149.21903,63.875485,2016,209,3.44,2.84,-4.6,398,115.98,66,5
HEAL_045,-149.21903,63.875485,2016,209,3.48,3.817,-4.6,398,115.98,66,2
HEAL_045,-149.21903,63.875485,2016,209,3.46,4.284,-4.6,398,115.98,66,3
HEAL_010,-149.263772,63.877228,2016,215,5.32,2.984,-4.6,398,115.98,66,8
HEAL_010,-149.263772,63.877228,2016,215,5.88,3.95,-4.6,398,115.98,66,3
HEAL_004,-149.273634,63.863602,2016,215,5.3,3.755,-4.6,398,115.98,66,8
HEAL_025,-149.287886,63.87307,2016,216,3.6,1.715,-4.6,398,115.98,66,9
HEAL_025,-149.287886,63.87307,2016,216,5.12,5.272,-4.6,398,115.98,66,18
HEAL_025,-149.287886,63.87307,2016,216,5.05,5.513,-4.6,398,115.98,66,33
HEAL_011,-149.301221,63.887138,2016,216,4.86,4.782,-4.6,398,115.98,66,14
HEAL_011,-149.301221,63.887138,2016,216,4.9,6.155,-4.6,398,115.98,66,12
HEAL_005,-149.225089,63.897743,2016,217,4.03,2.018,-4.6,398,115.98,66,6
HEAL_005,-149.225089,63.897743,2016,217,4.13,1.2,-4.6,398,115.98,66,5
HEAL_001,-149.20477,63.88839,2016,217,4.04,6.056,-4.6,398,115.98,66,9
HEAL_001,-149.20477,63.88839,2016,217,3.92,3.615,-4.6,398,115.98,66,9
HEAL_004,-149.273634,63.863602,2016,250,4.4,7.433,-4.6,398,115.98,66,10
BLAN_041,-78.073175,39.061567,2016,70,5.2,0.268,11.63466667,990.8266667,85.45306667,14.34666667,6
SCBI_004,-78.146458,38.896938,2016,293,5.3,0.328,11.22938144,1015.396907,84.24376289,15,22
SCBI_004,-78.146458,38.896938,2016,293,5.44,0.314,11.22938144,1015.396907,84.24376289,15,15
SCBI_004,-78.146458,38.896938,2016,293,3.95,0.229,11.22938144,1015.396907,84.24376289,15,23
SCBI_003,-78.120371,38.883308,2016,293,5.81,0.418,11.22938144,1015.396907,84.24376289,15,12
SCBI_047,-78.137217,38.894257,2016,294,5.73,0.3,11.22938144,1015.396907,84.24376289,15,13
SCBI_047,-78.137217,38.894257,2016,294,5.52,0.366,11.22938144,1015.396907,84.24376289,15,10
SCBI_047,-78.137217,38.894257,2016,294,5.88,0.351,11.22938144,1015.396907,84.24376289,15,5
SCBI_049,-78.139644,38.894617,2016,294,4.21,0.268,11.22938144,1015.396907,84.24376289,15,16
SCBI_049,-78.139644,38.894617,2016,294,5.24,0.288,11.22938144,1015.396907,84.24376289,15,8
SCBI_049,-78.139644,38.894617,2016,294,4.4,0.269,11.22938144,1015.396907,84.24376289,15,28
SCBI_012,-78.168896,38.889095,2016,295,5.94,0.255,11.22938144,1015.396907,84.24376289,15,8
SCBI_012,-78.168896,38.889095,2016,295,5.82,0.217,11.22938144,1015.396907,84.24376289,15,8
SCBI_006,-78.152007,38.897609,2016,295,5.44,0.311,11.22938144,1015.396907,84.24376289,15,9
SCBI_008,-78.147164,38.887763,2016,305,5.45,0.302,11.22938144,1015.396907,84.24376289,15,7
SCBI_008,-78.147164,38.887763,2016,305,5.97,0.356,11.22938144,1015.396907,84.24376289,15,13
SCBI_004,-78.146458,38.896938,2017,86,5.44,0.454,11.22938144,1015.396907,84.24376289,15,8
SCBI_049,-78.139644,38.894617,2017,87,6.01,0.381,11.22938144,1015.396907,84.24376289,15,15
SCBI_049,-78.139644,38.894617,2017,87,4.49,0.277,11.22938144,1015.396907,84.24376289,15,19
SCBI_047,-78.137217,38.894257,2017,88,5.77,0.39,11.22938144,1015.396907,84.24376289,15,9
SCBI_047,-78.137217,38.894257,2017,88,5.7,0.394,11.22938144,1015.396907,84.24376289,15,15
SCBI_047,-78.137217,38.894257,2017,88,6.05,0.37,11.22938144,1015.396907,84.24376289,15,8
SCBI_045,-78.139432,38.890566,2017,88,5.91,0.399,11.22938144,1015.396907,84.24376289,15,13
SCBI_045,-78.139432,38.890566,2017,88,5.19,0.385,11.22938144,1015.396907,84.24376289,15,10
SCBI_005,-78.16186,38.900538,2017,93,4.86,0.279,11.22938144,1015.396907,84.24376289,15,19
SCBI_005,-78.16186,38.900538,2017,93,5.5,0.071,11.22938144,1015.396907,84.24376289,15,6
SCBI_003,-78.120371,38.883308,2017,93,4.92,0.407,11.22938144,1015.396907,84.24376289,15,15
SCBI_006,-78.152007,38.897609,2017,93,5.15,0.422,11.22938144,1015.396907,84.24376289,15,6
SCBI_006,-78.152007,38.897609,2017,93,5.03,0.335,11.22938144,1015.396907,84.24376289,15,8
SCBI_003,-78.120371,38.883308,2017,93,5.08,0.093,11.22938144,1015.396907,84.24376289,15,12
SCBI_003,-78.120371,38.883308,2017,93,5.59,0.424,11.22938144,1015.396907,84.24376289,15,8
SCBI_006,-78.152007,38.897609,2017,93,5.5,0.362,11.22938144,1015.396907,84.24376289,15,4
SCBI_012,-78.168896,38.889095,2017,94,5.57,0.296,11.22938144,1015.396907,84.24376289,15,9
SCBI_012,-78.168896,38.889095,2017,94,5.78,0.293,11.22938144,1015.396907,84.24376289,15,9
SCBI_012,-78.168896,38.889095,2017,94,5.42,0.24,11.22938144,1015.396907,84.24376289,15,11
SERC_003,-76.543752,38.899872,2017,101,4.93,0.408,13.1,1072,84.41,13,8
SERC_007,-76.539828,38.873795,2017,102,5.74,0.171,13.1,1072,84.41,13,2
SERC_044,-76.553986,38.890803,2017,192,4.46,0.286,13.1,1072,84.41,13,14
SERC_005,-76.547604,38.893246,2017,192,4.34,0.248,13.1,1072,84.41,13,17
JERC_047,-84.467178,31.198433,2016,285,5.03,0.026,19.3,1326,62.92,23,18
JERC_047,-84.467178,31.198433,2016,285,4.86,0.315,19.3,1326,62.92,23,16
JERC_050,-84.468201,31.196845,2016,285,5.23,0.042,19.3,1326,62.92,23,17
JERC_050,-84.468201,31.196845,2016,285,4.95,0.031,19.3,1326,62.92,23,17
JERC_050,-84.468201,31.196845,2016,285,5.2,0.02,19.3,1326,62.92,23,21
JERC_048,-84.461913,31.196458,2016,285,5.09,0.304,19.3,1326,62.92,23,7
JERC_048,-84.461913,31.196458,2016,285,4.75,0.035,19.3,1326,62.92,23,13
JERC_049,-84.464108,31.196488,2016,285,4.78,0.026,19.3,1326,62.92,23,2
JERC_049,-84.464108,31.196488,2016,285,4.79,0.018,19.3,1326,62.92,23,23
JERC_049,-84.464108,31.196488,2016,285,5.04,0.039,19.3,1326,62.92,23,7
JERC_002,-84.460062,31.194504,2016,285,4.69,0.036,19.3,1326,62.92,23,13
JERC_002,-84.460062,31.194504,2016,285,5.25,0.295,19.3,1326,62.92,23,12
JERC_002,-84.460062,31.194504,2016,285,4.78,0.037,19.3,1326,62.92,23,28
JERC_004,-84.465861,31.189774,2016,285,5.26,0.027,19.3,1326,62.92,23,17
JERC_005,-84.451228,31.195968,2016,286,4.61,0.023,19.3,1326,62.92,23,19
JERC_005,-84.451228,31.195968,2016,286,5.47,0.04,19.3,1326,62.92,23,20
JERC_006,-84.45585,31.187671,2016,286,4.63,0.025,19.3,1326,62.92,23,16
JERC_006,-84.45585,31.187671,2016,286,5.28,0.033,19.3,1326,62.92,23,16
JERC_006,-84.45585,31.187671,2016,286,4.25,0.043,19.3,1326,62.92,23,15
JERC_001,-84.477077,31.194314,2016,286,4.68,0.075,19.3,1326,62.92,23,17
JERC_001,-84.477077,31.194314,2016,286,4.99,0.336,19.3,1326,62.92,23,19
JERC_001,-84.477077,31.194314,2016,286,4.91,0.028,19.3,1326,62.92,23,18
JERC_003,-84.473242,31.196146,2016,286,4.23,0.027,19.3,1326,62.92,23,8
JERC_003,-84.473242,31.196146,2016,286,4.87,0.036,19.3,1326,62.92,23,27
OSBS_003,-81.947419,29.694993,2016,287,4.04,0.057,20.28092105,1313.953947,53.00914474,41,18
OSBS_001,-82.008881,29.702914,2016,288,3.01,0.515,20.28092105,1313.953947,53.00914474,41,10
OSBS_001,-82.008881,29.702914,2016,288,2.94,0.19,20.28092105,1313.953947,53.00914474,41,14
OSBS_005,-82.02558,29.696568,2016,288,3.09,0.156,20.28092105,1313.953947,53.00914474,41,16
OSBS_005,-82.02558,29.696568,2016,288,3.05,0.103,20.28092105,1313.953947,53.00914474,41,16
OSBS_002,-81.956817,29.703861,2016,288,4.33,0.044,20.28092105,1313.953947,53.00914474,41,15
OSBS_002,-81.956817,29.703861,2016,288,4.46,0.049,20.28092105,1313.953947,53.00914474,41,13
UKFS_005,-95.204735,39.054509,2016,111,5.46,0.272,12.6,965,96.96,46,13
UKFS_009,-95.201392,39.045354,2016,112,5.41,0.317,12.6,965,96.96,46,2
UKFS_043,-95.194409,39.035201,2016,113,6.91,0.405,12.6,965,96.96,46,4
UKFS_043,-95.194409,39.035201,2016,113,6.76,0.31,12.6,965,96.96,46,12
UKFS_001,-95.196953,39.037623,2016,113,7.34,0.352,12.6,965,96.96,46,11
UKFS_001,-95.196953,39.037623,2016,113,7.1,0.437,12.6,965,96.96,46,10
GRSM_006,-83.645325,35.6789,2016,116,3.91,0.707,12.34144144,1379.207207,73.83837838,12.6036036,27
GRSM_006,-83.645325,35.6789,2016,116,3.1,1.805,12.34144144,1379.207207,73.83837838,12.6036036,25
GRSM_006,-83.645325,35.6789,2016,116,3.25,1.113,12.34144144,1379.207207,73.83837838,12.6036036,25
GRSM_002,-83.587378,35.670427,2016,116,2.78,2.097,12.34144144,1379.207207,73.83837838,12.6036036,15
GRSM_002,-83.587378,35.670427,2016,116,3.25,0.87,12.34144144,1379.207207,73.83837838,12.6036036,18
GRSM_001,-83.532102,35.684589,2016,116,4.28,0.508,12.34144144,1379.207207,73.83837838,12.6036036,8
GRSM_002,-83.587378,35.670427,2016,116,2.99,1.162,12.34144144,1379.207207,73.83837838,12.6036036,29
GRSM_001,-83.532102,35.684589,2016,116,4.4,0.655,12.34144144,1379.207207,73.83837838,12.6036036,11
GRSM_001,-83.532102,35.684589,2016,116,4.31,0.511,12.34144144,1379.207207,73.83837838,12.6036036,23
GRSM_003,-83.474563,35.67661,2016,117,3.07,1.101,12.34144144,1379.207207,73.83837838,12.6036036,26
GRSM_003,-83.474563,35.67661,2016,117,3.08,1.285,12.34144144,1379.207207,73.83837838,12.6036036,22
GRSM_003,-83.474563,35.67661,2016,117,3.76,1.26,12.34144144,1379.207207,73.83837838,12.6036036,26
GRSM_007,-83.513992,35.686866,2016,117,3.9,1.042,12.34144144,1379.207207,73.83837838,12.6036036,20
GRSM_007,-83.513992,35.686866,2016,117,2.9,1.045,12.34144144,1379.207207,73.83837838,12.6036036,21
GRSM_007,-83.513992,35.686866,2016,117,3.4,0.751,12.34144144,1379.207207,73.83837838,12.6036036,21
GRSM_016,-83.474652,35.593016,2016,200,2.94,1.456,12.34144144,1379.207207,73.83837838,12.6036036,21
GRSM_016,-83.474652,35.593016,2016,200,3.15,3.885,12.34144144,1379.207207,73.83837838,12.6036036,33
GRSM_002,-83.587378,35.670427,2016,200,3.2,0.743,12.34144144,1379.207207,73.83837838,12.6036036,26
GRSM_002,-83.587378,35.670427,2016,200,2.98,0.757,12.34144144,1379.207207,73.83837838,12.6036036,14
GRSM_002,-83.587378,35.670427,2016,200,2.64,2.379,12.34144144,1379.207207,73.83837838,12.6036036,15
GRSM_006,-83.645325,35.6789,2016,201,3.55,0.552,12.34144144,1379.207207,73.83837838,12.6036036,24
GRSM_006,-83.645325,35.6789,2016,201,3.77,0.283,12.34144144,1379.207207,73.83837838,12.6036036,30
GRSM_006,-83.645325,35.6789,2016,201,3.39,0.361,12.34144144,1379.207207,73.83837838,12.6036036,29
GRSM_001,-83.532102,35.684589,2016,201,5.15,0.463,12.34144144,1379.207207,73.83837838,12.6036036,22
GRSM_001,-83.532102,35.684589,2016,201,4.49,0.595,12.34144144,1379.207207,73.83837838,12.6036036,10
GRSM_001,-83.532102,35.684589,2016,201,4.42,0.224,12.34144144,1379.207207,73.83837838,12.6036036,29
GRSM_007,-83.513992,35.686866,2016,202,3.27,0.553,12.34144144,1379.207207,73.83837838,12.6036036,23
GRSM_007,-83.513992,35.686866,2016,202,3.63,0.321,12.34144144,1379.207207,73.83837838,12.6036036,22
GRSM_007,-83.513992,35.686866,2016,202,3.26,1.261,12.34144144,1379.207207,73.83837838,12.6036036,13
GRSM_003,-83.474563,35.67661,2016,202,2.57,2.61,12.34144144,1379.207207,73.83837838,12.6036036,13
GRSM_003,-83.474563,35.67661,2016,202,4.3,1.083,12.34144144,1379.207207,73.83837838,12.6036036,19
DELA_002,-87.818534,32.532479,2016,116,5,0.413,17.5,1382,71.07,21,13
DELA_041,-87.80774,32.540702,2016,116,4.9,0.519,17.5,1382,71.07,21,1
DELA_005,-87.814626,32.523355,2016,299,5.96,0.093,17.5,1382,71.07,21,10
DELA_005,-87.814626,32.523355,2016,299,5.84,0.091,17.5,1382,71.07,21,15
DELA_014,-87.818194,32.529789,2016,299,5.64,0.238,17.5,1382,71.07,21,20
DELA_014,-87.818194,32.529789,2016,299,5.37,0.202,17.5,1382,71.07,21,22
DELA_014,-87.818194,32.529789,2016,299,5.5,0.247,17.5,1382,71.07,21,15
DELA_004,-87.81434,32.531982,2016,299,5.09,0.2,17.5,1382,71.07,21,20
DELA_004,-87.81434,32.531982,2016,299,4.17,0.172,17.5,1382,71.07,21,9
DELA_004,-87.81434,32.531982,2016,299,4.33,0.162,17.5,1382,71.07,21,21
DELA_003,-87.815024,32.534942,2016,300,4.48,0.172,17.5,1382,71.07,21,26
DELA_003,-87.815024,32.534942,2016,300,4.99,0.161,17.5,1382,71.07,21,22
DELA_040,-87.804522,32.538802,2016,300,4.23,0.146,17.5,1382,71.07,21,8
DELA_038,-87.806804,32.54229,2016,300,4.26,0.225,17.5,1382,71.07,21,7
DELA_040,-87.804522,32.538802,2016,300,4.37,0.145,17.5,1382,71.07,21,13
DELA_040,-87.804522,32.538802,2016,300,4.09,0.157,17.5,1382,71.07,21,9
DELA_038,-87.806804,32.54229,2016,300,4.56,0.268,17.5,1382,71.07,21,8
DELA_037,-87.801968,32.539627,2016,300,4.19,0.188,17.5,1382,71.07,21,18
DELA_037,-87.801968,32.539627,2016,300,4.72,0.19,17.5,1382,71.07,21,19
DELA_041,-87.80774,32.540702,2016,300,4.3,0.259,17.5,1382,71.07,21,9
DELA_041,-87.80774,32.540702,2016,300,4.23,0.259,17.5,1382,71.07,21,10
DELA_041,-87.80774,32.540702,2016,300,4.18,0.261,17.5,1382,71.07,21,10
DELA_037,-87.801968,32.539627,2016,300,4.56,0.177,17.5,1382,71.07,21,19
LENO_063,-88.160393,31.855414,2016,242,4.5,0.171,17.95727273,1510.181818,67.499,20,18
LENO_063,-88.160393,31.855414,2016,242,4.51,0.154,17.95727273,1510.181818,67.499,20,18
LENO_063,-88.160393,31.855414,2016,242,4.61,0.156,17.95727273,1510.181818,67.499,20,21
LENO_002,-88.193888,31.806908,2016,242,4.73,0.369,17.95727273,1510.181818,67.499,20,21
LENO_002,-88.193888,31.806908,2016,242,4.72,0.391,17.95727273,1510.181818,67.499,20,22
LENO_064,-88.160721,31.854295,2016,242,4.71,0.109,17.95727273,1510.181818,67.499,20,21
LENO_064,-88.160721,31.854295,2016,242,4.8,0.101,17.95727273,1510.181818,67.499,20,11
LENO_002,-88.193888,31.806908,2016,242,4.47,0.31,17.95727273,1510.181818,67.499,20,24
LENO_064,-88.160721,31.854295,2016,242,4.93,0.223,17.95727273,1510.181818,67.499,20,26
LENO_003,-88.188214,31.808316,2016,242,4.33,0.334,17.95727273,1510.181818,67.499,20,18
LENO_003,-88.188214,31.808316,2016,242,4.37,0.365,17.95727273,1510.181818,67.499,20,19
LENO_003,-88.188214,31.808316,2016,242,4.76,0.354,17.95727273,1510.181818,67.499,20,20
LENO_061,-88.163277,31.857544,2016,243,4.18,0.289,17.95727273,1510.181818,67.499,20,3
LENO_061,-88.163277,31.857544,2016,243,4.51,0.276,17.95727273,1510.181818,67.499,20,15
LENO_061,-88.163277,31.857544,2016,243,4.42,0.256,17.95727273,1510.181818,67.499,20,29
LENO_005,-88.181484,31.82786,2016,243,5.66,0.287,17.95727273,1510.181818,67.499,20,7
LENO_005,-88.181484,31.82786,2016,243,5.49,0.087,17.95727273,1510.181818,67.499,20,14
LENO_062,-88.161742,31.857054,2016,243,4.47,0.183,17.95727273,1510.181818,67.499,20,31
LENO_005,-88.181484,31.82786,2016,243,5.48,0.073,17.95727273,1510.181818,67.499,20,8
LENO_062,-88.161742,31.857054,2016,243,4.71,0.199,17.95727273,1510.181818,67.499,20,25
LENO_062,-88.161742,31.857054,2016,243,4.74,0.244,17.95727273,1510.181818,67.499,20,26
LENO_004,-88.182318,31.821083,2016,243,5.09,0.198,17.95727273,1510.181818,67.499,20,13
LENO_004,-88.182318,31.821083,2016,243,4.8,0.141,17.95727273,1510.181818,67.499,20,9
LENO_004,-88.182318,31.821083,2016,243,5.31,0.212,17.95727273,1510.181818,67.499,20,18
LENO_006,-88.187361,31.814261,2016,243,4.17,0.295,17.95727273,1510.181818,67.499,20,18
LENO_006,-88.187361,31.814261,2016,243,4.31,0.296,17.95727273,1510.181818,67.499,20,29
LENO_006,-88.187361,31.814261,2016,243,4.31,0.291,17.95727273,1510.181818,67.499,20,15
LENO_061,-88.163277,31.857544,2016,306,4.46,0.238,17.95727273,1510.181818,67.499,20,25
LENO_061,-88.163277,31.857544,2016,306,4.1,0.245,17.95727273,1510.181818,67.499,20,13
LENO_061,-88.163277,31.857544,2016,306,4.03,0.262,17.95727273,1510.181818,67.499,20,22
LENO_002,-88.193888,31.806908,2016,306,4.24,0.322,17.95727273,1510.181818,67.499,20,24
LENO_002,-88.193888,31.806908,2016,306,4.53,0.29,17.95727273,1510.181818,67.499,20,26
LENO_002,-88.193888,31.806908,2016,306,4.6,0.279,17.95727273,1510.181818,67.499,20,23
LENO_003,-88.188214,31.808316,2016,306,4.22,0.302,17.95727273,1510.181818,67.499,20,19
LENO_003,-88.188214,31.808316,2016,306,4.19,0.337,17.95727273,1510.181818,67.499,20,21
LENO_003,-88.188214,31.808316,2016,306,4.14,0.256,17.95727273,1510.181818,67.499,20,32
LENO_006,-88.187361,31.814261,2016,306,3.97,0.28,17.95727273,1510.181818,67.499,20,18
LENO_006,-88.187361,31.814261,2016,306,3.99,0.25,17.95727273,1510.181818,67.499,20,20
LENO_004,-88.182318,31.821083,2016,306,4.44,0.123,17.95727273,1510.181818,67.499,20,20
LENO_004,-88.182318,31.821083,2016,306,4.25,0.117,17.95727273,1510.181818,67.499,20,20
LENO_005,-88.181484,31.82786,2016,306,5.07,0.09,17.95727273,1510.181818,67.499,20,21
LENO_005,-88.181484,31.82786,2016,306,5.06,0.071,17.95727273,1510.181818,67.499,20,18
LENO_005,-88.181484,31.82786,2016,306,5.08,0.042,17.95727273,1510.181818,67.499,20,12
LENO_062,-88.161742,31.857054,2016,307,4.46,0.178,17.95727273,1510.181818,67.499,20,16
LENO_062,-88.161742,31.857054,2016,307,4.34,0.182,17.95727273,1510.181818,67.499,20,31
LENO_062,-88.161742,31.857054,2016,307,4.36,0.175,17.95727273,1510.181818,67.499,20,29
LENO_063,-88.160393,31.855414,2016,307,4.34,0.179,17.95727273,1510.181818,67.499,20,14
LENO_063,-88.160393,31.855414,2016,307,4.4,0.149,17.95727273,1510.181818,67.499,20,20
LENO_001,-88.177623,31.824646,2016,307,4.38,0.324,17.95727273,1510.181818,67.499,20,21
