system:index,NBR_mean,NBR_p10,NBR_p90,NBR_stdDev,NDMI_mean,NDMI_p10,NDMI_p90,NDMI_stdDev,NDVI_mean,NDVI_p10,NDVI_p90,NDVI_stdDev,ND_GREEN_RED_mean,ND_GREEN_RED_p10,ND_GREEN_RED_p90,ND_GREEN_RED_stdDev,RED_SWIR_RATIO_mean,RED_SWIR_RATIO_p10,RED_SWIR_RATIO_p90,RED_SWIR_RATIO_stdDev,SAVI_mean,SAVI_p10,SAVI_p90,SAVI_stdDev,collectDOY,collectYear,fungal_diversity,latitude,longitude,plotID,precip_mm,precip_seasonality,soil_moisture,soil_pH,system:time_start,temp_celsius,temp_seasonality,.geo
4959,0.09215676784515381,0.09072715044021606,0.09358638525009155,0.0014296180001324911,-0.14232628047466278,-0.14754952490329742,-0.13710302114486694,0.005223254923595253,0.46312183141708374,0.4513981342315674,0.4748455286026001,0.011723703493900383,-0.1346374899148941,-0.13917051255702972,-0.13010446727275848,0.004533021737321985,0.750849873787862,0.7428441617446615,0.7588555858310626,0.008005712043204716,0.21622861601275956,0.21032676134013514,0.22213047068538397,0.005901854672623998,87,2018,29,35.963926,-84.287233,ORNL_043,1356,15,1.809,3.57,2018-01-01T00:00:00,13.9,79.16,"{""type"":""Point"",""coordinates"":[-84.287233,35.963926]}"
4960,0.09215676784515381,0.09072715044021606,0.09358638525009155,0.0014296180001324911,-0.14232628047466278,-0.14754952490329742,-0.13710302114486694,0.005223254923595253,0.46312183141708374,0.4513981342315674,0.4748455286026001,0.011723703493900383,-0.1346374899148941,-0.13917051255702972,-0.13010446727275848,0.004533021737321985,0.750849873787862,0.7428441617446615,0.7588555858310626,0.008005712043204716,0.21622861601275956,0.21032676134013514,0.22213047068538397,0.005901854672623998,87,2018,27,35.963926,-84.287233,ORNL_043,1356,15,1.237,4.29,2018-01-01T00:00:00,13.9,79.16,"{""type"":""Point"",""coordinates"":[-84.287233,35.963926]}"
4961,0.07324449717998505,0.048023521900177,0.09846547245979309,0.02522097571042674,-0.14181125164031982,-0.16804979741573334,-0.11557271331548691,0.026238538479202485,0.3867727220058441,0.38660210371017456,0.38694337010383606,1.706325652934886E-4,-0.19642911851406097,-0.22481869161128998,-0.16803954541683197,0.028389577943068116,0.752528440084228,0.7122557726465364,0.7928011075219197,0.040272667437691555,0.18787043571576767,0.18357719130315875,0.1921636801283766,0.004293244412608901,87,2018,20,35.964418,-84.285882,ORNL_046,1356,15,0.759,5.44,2018-01-01T00:00:00,13.9,79.16,"{""type"":""Point"",""coordinates"":[-84.285882,35.964418]}"
4962,0.07324449717998505,0.048023521900177,0.09846547245979309,0.02522097571042674,-0.14181125164031982,-0.16804979741573334,-0.11557271331548691,0.026238538479202485,0.3867727220058441,0.38660210371017456,0.38694337010383606,1.706325652934886E-4,-0.19642911851406097,-0.22481869161128998,-0.16803954541683197,0.028389577943068116,0.752528440084228,0.7122557726465364,0.7928011075219197,0.040272667437691555,0.18787043571576767,0.18357719130315875,0.1921636801283766,0.004293244412608901,87,2018,14,35.964418,-84.285882,ORNL_046,1356,15,0.779,4.82,2018-01-01T00:00:00,13.9,79.16,"{""type"":""Point"",""coordinates"":[-84.285882,35.964418]}"
4963,0.012599687092006207,0.009302325546741486,0.015897046774625778,0.003297361054873853,-0.18233175575733185,-0.1930585652589798,-0.1716049313545227,0.010726815029056562,0.3992903232574463,0.3977455794811249,0.4008350670337677,0.0015447507051478222,-0.11053186655044556,-0.11781889200210571,-0.1032448410987854,0.007287026106338242,0.6917118497940417,0.6763636363636364,0.7070600632244469,0.015348213430404637,0.16426284245904332,0.16195541308465686,0.16657027183342976,0.002307429374385327,87,2018,21,35.964792,-84.278894,ORNL_049,1356,15,1.028,5.75,2018-01-01T00:00:00,13.9,79.16,"{""type"":""Point"",""coordinates"":[-84.278894,35.964792]}"
4964,0.012599687092006207,0.009302325546741486,0.015897046774625778,0.003297361054873853,-0.18233175575733185,-0.1930585652589798,-0.1716049313545227,0.010726815029056562,0.3992903232574463,0.3977455794811249,0.4008350670337677,0.0015447507051478222,-0.11053186655044556,-0.11781889200210571,-0.1032448410987854,0.007287026106338242,0.6917118497940417,0.6763636363636364,0.7070600632244469,0.015348213430404637,0.16426284245904332,0.16195541308465686,0.16657027183342976,0.002307429374385327,87,2018,17,35.964792,-84.278894,ORNL_049,1356,15,0.984,6.2,2018-01-01T00:00:00,13.9,79.16,"{""type"":""Point"",""coordinates"":[-84.278894,35.964792]}"
4965,0.18127840757369995,0.11097634583711624,0.27583935856819153,0.06945657844279679,-0.04917050898075104,-0.0887838825583458,0.023231256753206253,0.05127154298080179,0.5113268494606018,0.44936707615852356,0.6156731843948364,0.07421543057181461,-0.03760894015431404,-0.04977375641465187,-0.02330743707716465,0.010909952443077247,0.91099282045599,0.8369118318867063,1.0475675675675675,0.0966887174954354,0.2526441823915972,0.2263549415515409,0.29943235572374644,0.03316857740402867,114,2018,16,31.821083,-88.182318,LENO_004,1510.181818,20,0.399,4.84,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.182318,31.821083]}"
4966,0.18127840757369995,0.11097634583711624,0.27583935856819153,0.06945657844279679,-0.04917050898075104,-0.0887838825583458,0.023231256753206253,0.05127154298080179,0.5113268494606018,0.44936707615852356,0.6156731843948364,0.07421543057181461,-0.03760894015431404,-0.04977375641465187,-0.02330743707716465,0.010909952443077247,0.91099282045599,0.8369118318867063,1.0475675675675675,0.0966887174954354,0.2526441823915972,0.2263549415515409,0.29943235572374644,0.03316857740402867,114,2018,10,31.821083,-88.182318,LENO_004,1510.181818,20,0.243,4.91,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.182318,31.821083]}"
4967,0.050018832087516785,0.014388489536941051,0.10205456614494324,0.0376225793211615,-0.14973320066928864,-0.17163239419460297,-0.10917506366968155,0.028709426225440867,0.4070412516593933,0.3872101306915283,0.43320193886756897,0.01930213652723155,-0.19157573580741882,-0.2138836830854416,-0.17927171289920807,0.015802022593961268,0.740638667109836,0.7070200573065903,0.8031418753068237,0.044238678342174265,0.21021177935012356,0.20369353288480024,0.21626120358514722,0.005141428622527856,114,2018,12,31.82786,-88.181484,LENO_005,1510.181818,20,0.142,5.58,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.181484,31.82786]}"
4968,0.050018832087516785,0.014388489536941051,0.10205456614494324,0.0376225793211615,-0.14973320066928864,-0.17163239419460297,-0.10917506366968155,0.028709426225440867,0.4070412516593933,0.3872101306915283,0.43320193886756897,0.01930213652723155,-0.19157573580741882,-0.2138836830854416,-0.17927171289920807,0.015802022593961268,0.740638667109836,0.7070200573065903,0.8031418753068237,0.044238678342174265,0.21021177935012356,0.20369353288480024,0.21626120358514722,0.005141428622527856,114,2018,7,31.82786,-88.181484,LENO_005,1510.181818,20,0.222,5.69,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.181484,31.82786]}"
4969,0.0728648453950882,0.04380403459072113,0.1007055789232254,0.023245973393697703,-0.13228070735931396,-0.1459561437368393,-0.1111111119389534,0.015180378151923973,0.43295878171920776,0.4011605381965637,0.45362135767936707,0.02281865927594213,-0.12091020494699478,-0.1716621220111847,-0.08100558817386627,0.03779682598836358,0.7666666666666666,0.7452674897119341,0.7999999999999999,0.02388486252783048,0.21590793141128492,0.20507580751483195,0.22440318302387266,0.008061537904154646,114,2018,14,31.814261,-88.187361,LENO_006,1510.181818,20,0.415,4.6,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.187361,31.814261]}"
4970,0.009318865835666656,-0.022464262321591377,0.02900034189224243,0.022686101828006077,-0.1783021092414856,-0.19466666877269745,-0.1575419008731842,0.015471554272138461,0.42712247371673584,0.3847637474536896,0.4779771566390991,0.03852550039135466,-0.11896515637636185,-0.1650485396385193,-0.08994708955287933,0.0329492145703517,0.6976518187718862,0.6741071428571428,0.7277992277992278,0.02241141167313524,0.18311488903772477,0.16921119592875317,0.19279134376370816,0.010079947130798387,114,2018,15,31.808316,-88.188214,LENO_003,1510.181818,20,0.517,4.05,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.188214,31.808316]}"
4971,0.009318865835666656,-0.022464262321591377,0.02900034189224243,0.022686101828006077,-0.1783021092414856,-0.19466666877269745,-0.1575419008731842,0.015471554272138461,0.42712247371673584,0.3847637474536896,0.4779771566390991,0.03852550039135466,-0.11896515637636185,-0.1650485396385193,-0.08994708955287933,0.0329492145703517,0.6976518187718862,0.6741071428571428,0.7277992277992278,0.02241141167313524,0.18311488903772477,0.16921119592875317,0.19279134376370816,0.010079947130798387,114,2018,18,31.808316,-88.188214,LENO_003,1510.181818,20,0.459,4.05,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.188214,31.808316]}"
4972,0.10344202071428299,0.06919564306735992,0.13199426233768463,0.02595167215128043,-0.0891038253903389,-0.09887507557868958,-0.07637655735015869,0.00941981507263102,0.4502769410610199,0.4027649760246277,0.5042898058891296,0.041701468769735926,-0.06448303163051605,-0.07999999821186066,-0.0543859638273716,0.01113706016553876,0.8365101290887419,0.8200431034482758,0.858085808580858,0.015945440551728755,0.20243635395996873,0.18284518828451884,0.22358410819949281,0.016667975780480133,114,2018,15,31.806908,-88.193888,LENO_002,1510.181818,20,0.581,4.4,2018-01-01T00:00:00,17.95727273,67.499,"{""type"":""Point"",""coordinates"":[-88.193888,31.806908]}"
